sys_created_on,closed_at,quantity,csr_triggered,ohs_triggered,sub_task,SubTask_Number,business_duration,state,sys_updated_on,opened_at,assignment_group,number,Working_Turn_Around_Days
12/06/2024,4/07/2024,1,FALSE,FALSE,Require Neither,,22.32430556,Closed Complete,4/07/2024,12/06/2024,Finance Operations Team,SR_Req_1149862,17
12/06/2024,3/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0280946,21.32430556,Closed Complete,3/07/2024,12/06/2024,Finance Operations Team,SR_Req_1149864,16
12/06/2024,5/07/2024,1,FALSE,FALSE,Require Neither,,22.91527778,Closed Complete,5/07/2024,12/06/2024,Finance Operations Team,SR_Req_1149870,18
12/06/2024,5/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0280964,22.88472222,Closed Complete,5/07/2024,12/06/2024,Finance Operations Team,SR_Req_1149931,18
12/06/2024,3/07/2024,1,FALSE,FALSE,Require Neither,,21.28333333,Closed Complete,3/07/2024,12/06/2024,Finance Operations Team,SR_Req_1149937,16
13/06/2024,4/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0281085,21.60972222,Closed Incomplete,4/07/2024,13/06/2024,Procurement Operations Team,SR_Req_1150332,16
13/06/2024,5/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0281147,21.89722222,Closed Complete,5/07/2024,13/06/2024,Finance Operations Team,SR_Req_1150525,17
13/06/2024,19/06/2024,1,TRUE,FALSE,Require CSR,SubTask_0281161,6.161805556,Closed Incomplete,19/06/2024,13/06/2024,Finance Operations Team,SR_Req_1150594,5
13/06/2024,10/07/2024,1,FALSE,FALSE,Require Neither,,26.89513889,Closed Complete,10/07/2024,13/06/2024,Finance Operations Team,SR_Req_1150595,20
13/06/2024,25/06/2024,1,FALSE,FALSE,Require Neither,,12.0125,Closed Incomplete,25/06/2024,13/06/2024,Procurement Operations Team,SR_Req_1150627,9
13/06/2024,20/06/2024,1,TRUE,FALSE,Require CSR,SubTask_0281239,6.78125,Closed Skipped,20/06/2024,13/06/2024,Procurement Operations Team,SR_Req_1150824,6
13/06/2024,5/07/2024,1,FALSE,FALSE,Require Neither,,21.6125,Closed Complete,5/07/2024,13/06/2024,Finance Operations Team,SR_Req_1150902,17
13/06/2024,21/06/2024,1,TRUE,FALSE,Require CSR,SubTask_0281301,7.7875,Closed Skipped,21/06/2024,13/06/2024,Procurement Operations Team,SR_Req_1150920,7
13/06/2024,10/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0281302,26.55277778,Closed Complete,10/07/2024,13/06/2024,Finance Operations Team,SR_Req_1150933,20
14/06/2024,24/06/2024,1,FALSE,FALSE,Require Neither,,9.934722222,Closed Complete,24/06/2024,14/06/2024,Finance Operations Team,SR_Req_1151094,7
14/06/2024,24/06/2024,1,TRUE,FALSE,Require CSR,SubTask_0281447,9.902083333,Closed Complete,24/06/2024,14/06/2024,Finance Operations Team,SR_Req_1151148,7
14/06/2024,18/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0281487,34.19097222,Closed Complete,18/07/2024,14/06/2024,Finance Operations Team,SR_Req_1151195,25
14/06/2024,11/07/2024,1,FALSE,FALSE,Require Neither,,27.13680556,Closed Complete,11/07/2024,14/06/2024,Finance Operations Team,SR_Req_1151230,20
16/06/2024,24/06/2024,1,FALSE,FALSE,Require Neither,,7.538194444,Closed Complete,24/06/2024,16/06/2024,Finance Operations Team,SR_Req_1151450,6
16/06/2024,3/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0281551,16.90486111,Closed Complete,3/07/2024,16/06/2024,Finance Operations Team,SR_Req_1151451,13
17/06/2024,5/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0281563,18.02222222,Closed Complete,5/07/2024,17/06/2024,Finance Operations Team,SR_Req_1151476,15
17/06/2024,24/06/2024,1,TRUE,FALSE,Require CSR,SubTask_0281648,6.963888889,Closed Complete,24/06/2024,17/06/2024,Finance Operations Team,SR_Req_1151611,6
17/06/2024,1/08/2024,1,TRUE,FALSE,Require CSR,SubTask_0281651,45.21111111,Closed Complete,1/08/2024,17/06/2024,Finance Operations Team,SR_Req_1151659,34
17/06/2024,15/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0281695,28.00833333,Closed Complete,15/07/2024,17/06/2024,Finance Operations Team,SR_Req_1151782,21
17/06/2024,3/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0281729,16.21388889,Closed Complete,3/07/2024,17/06/2024,Finance Operations Team,SR_Req_1151849,13
17/06/2024,5/07/2024,1,FALSE,FALSE,Require Neither,,17.80069444,Closed Complete,5/07/2024,17/06/2024,Finance Operations Team,SR_Req_1151864,15
18/06/2024,27/06/2024,1,FALSE,FALSE,Require Neither,,9.308333333,Closed Complete,27/06/2024,18/06/2024,Finance Operations Team,SR_Req_1152256,8
18/06/2024,10/07/2024,1,FALSE,FALSE,Require Neither,,21.85833333,Closed Complete,10/07/2024,18/06/2024,Finance Operations Team,SR_Req_1152507,17
18/06/2024,24/06/2024,1,TRUE,FALSE,Require CSR,SubTask_0281927,5.827083333,Closed Complete,24/06/2024,18/06/2024,Finance Operations Team,SR_Req_1152541,5
18/06/2024,19/06/2024,1,FALSE,TRUE,Require OH&S,SubTask_0281939,0.029166667,Closed Skipped,19/06/2024,18/06/2024,Procurement Operations Team,SR_Req_1152597,2
18/06/2024,18/07/2024,1,FALSE,TRUE,Require OH&S,SubTask_0281943,30.1125,Closed Complete,18/07/2024,18/06/2024,Finance Operations Team,SR_Req_1152614,23
18/06/2024,8/08/2024,1,FALSE,TRUE,Require OH&S,SubTask_0281962,50.64930556,Closed Complete,8/08/2024,18/06/2024,Finance Operations Team,SR_Req_1152845,38
19/06/2024,10/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0281963,21.39027778,Closed Complete,10/07/2024,19/06/2024,Finance Operations Team,SR_Req_1152853,16
19/06/2024,5/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0282003,15.91041667,Closed Complete,5/07/2024,19/06/2024,Finance Operations Team,SR_Req_1153004,13
19/06/2024,24/06/2024,1,TRUE,FALSE,Require CSR,SubTask_0282017,4.898611111,Closed Complete,24/06/2024,19/06/2024,Finance Operations Team,SR_Req_1153084,4
19/06/2024,27/06/2024,1,FALSE,TRUE,Require OH&S,SubTask_0282078,8.002777778,Closed Complete,27/06/2024,19/06/2024,Finance Operations Team,SR_Req_1153384,7
19/06/2024,27/06/2024,1,FALSE,FALSE,Require Neither,,8.014583333,Closed Complete,27/06/2024,19/06/2024,Finance Operations Team,SR_Req_1153416,7
19/06/2024,8/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0282089,18.70138889,Closed Complete,8/07/2024,19/06/2024,Finance Operations Team,SR_Req_1153461,14
20/06/2024,5/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0282109,15.00416667,Closed Complete,5/07/2024,20/06/2024,Finance Operations Team,SR_Req_1153536,12
20/06/2024,15/07/2024,1,TRUE,TRUE,Require Both,"SubTask_0282142, SubTask_0282143",25.08680556,Closed Complete,15/07/2024,20/06/2024,Finance Operations Team,SR_Req_1153659,18
20/06/2024,1/07/2024,1,TRUE,FALSE,Require CSR,"SubTask_0282197, SubTask_0282224",11.23958333,Closed Complete,1/07/2024,20/06/2024,Finance Operations Team,SR_Req_1153791,8
20/06/2024,5/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0282206,15.17569444,Closed Complete,5/07/2024,20/06/2024,Finance Operations Team,SR_Req_1153922,12
20/06/2024,3/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0282208,13.15902778,Closed Complete,3/07/2024,20/06/2024,Finance Operations Team,SR_Req_1153958,10
20/06/2024,5/07/2024,1,FALSE,FALSE,Require Neither,,15.15208333,Closed Complete,5/07/2024,20/06/2024,Finance Operations Team,SR_Req_1153970,12
20/06/2024,1/07/2024,1,FALSE,FALSE,Require Neither,,11.10902778,Closed Complete,1/07/2024,20/06/2024,Finance Operations Team,SR_Req_1154040,8
21/06/2024,10/07/2024,1,FALSE,FALSE,Require Neither,,18.93055556,Closed Complete,10/07/2024,21/06/2024,Finance Operations Team,SR_Req_1154341,14
21/06/2024,25/06/2024,1,FALSE,FALSE,Require Neither,,3.908333333,Closed Complete,25/06/2024,21/06/2024,Finance Operations Team,SR_Req_1154369,3
21/06/2024,25/06/2024,1,TRUE,FALSE,Require CSR,SubTask_0282388,3.791666667,Closed Complete,25/06/2024,21/06/2024,Finance Operations Team,SR_Req_1154603,3
21/06/2024,5/07/2024,1,TRUE,FALSE,Require CSR,"SubTask_0282395, SubTask_0282776",14.09236111,Closed Complete,5/07/2024,21/06/2024,Finance Operations Team,SR_Req_1154752,11
21/06/2024,24/06/2024,1,FALSE,FALSE,Require Neither,,2.695833333,Closed Complete,24/06/2024,21/06/2024,Procurement Operations Team,SR_Req_1154833,2
22/06/2024,8/07/2024,1,TRUE,FALSE,Require CSR,"SubTask_0282430, SubTask_0283193",15.51666667,Closed Complete,8/07/2024,22/06/2024,Finance Operations Team,SR_Req_1154951,11
22/06/2024,18/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0282431,25.84722222,Closed Complete,18/07/2024,22/06/2024,Finance Operations Team,SR_Req_1154953,19
24/06/2024,24/06/2024,1,TRUE,FALSE,Require CSR,SubTask_0282492,0.331944444,Closed Complete,24/06/2024,24/06/2024,Finance Operations Team,SR_Req_1155026,1
24/06/2024,5/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0282543,11.31597222,Closed Complete,5/07/2024,24/06/2024,Finance Operations Team,SR_Req_1155203,10
24/06/2024,5/07/2024,1,TRUE,TRUE,Require Both,"SubTask_0282550, SubTask_0282551, SubTask_0282599",11.30138889,Closed Complete,5/07/2024,24/06/2024,Finance Operations Team,SR_Req_1155237,10
24/06/2024,11/07/2024,1,TRUE,TRUE,Require Both,"SubTask_0282590, SubTask_0282591",17.13333333,Closed Complete,11/07/2024,24/06/2024,Finance Operations Team,SR_Req_1155411,14
24/06/2024,5/07/2024,1,FALSE,TRUE,Require OH&S,SubTask_0282602,10.75763889,Closed Complete,5/07/2024,24/06/2024,Finance Operations Team,SR_Req_1155488,10
24/06/2024,19/07/2024,1,FALSE,FALSE,Require Neither,,24.80833333,Closed Incomplete,19/07/2024,24/06/2024,Procurement Operations Team,SR_Req_1155601,20
24/06/2024,8/07/2024,1,FALSE,FALSE,Require Neither,,13.65486111,Closed Complete,8/07/2024,24/06/2024,Finance Operations Team,SR_Req_1155654,11
25/06/2024,12/07/2024,1,FALSE,FALSE,Require Neither,,17.04097222,Closed Complete,12/07/2024,25/06/2024,Finance Operations Team,SR_Req_1155956,14
25/06/2024,26/07/2024,1,FALSE,TRUE,Require OH&S,SubTask_0282805,31.16041667,Closed Complete,26/07/2024,25/06/2024,Finance Operations Team,SR_Req_1156206,24
25/06/2024,5/07/2024,1,FALSE,TRUE,Require OH&S,SubTask_0282835,10.14236111,Closed Complete,5/07/2024,25/06/2024,Finance Operations Team,SR_Req_1156276,9
25/06/2024,26/06/2024,1,TRUE,FALSE,Require CSR,SubTask_0282853,0.833333333,Closed Complete,26/06/2024,25/06/2024,Procurement Operations Team,SR_Req_1156332,2
25/06/2024,5/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0282869,9.606944444,Closed Complete,5/07/2024,25/06/2024,Finance Operations Team,SR_Req_1156413,9
26/06/2024,5/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0282893,8.966666667,Closed Complete,5/07/2024,26/06/2024,Finance Operations Team,SR_Req_1156556,8
26/06/2024,5/07/2024,1,FALSE,FALSE,Require Neither,,9.275,Closed Complete,5/07/2024,26/06/2024,Finance Operations Team,SR_Req_1156735,8
26/06/2024,10/07/2024,1,FALSE,FALSE,Require Neither,,13.53472222,Closed Complete,10/07/2024,26/06/2024,Finance Operations Team,SR_Req_1157090,11
27/06/2024,5/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0283129,8.009722222,Closed Complete,5/07/2024,27/06/2024,Finance Operations Team,SR_Req_1157154,7
27/06/2024,5/07/2024,1,FALSE,FALSE,Require Neither,,7.94375,Closed Complete,5/07/2024,27/06/2024,Finance Operations Team,SR_Req_1157255,7
27/06/2024,8/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0283220,10.89583333,Closed Complete,8/07/2024,27/06/2024,Finance Operations Team,SR_Req_1157318,8
27/06/2024,5/07/2024,1,FALSE,FALSE,Require Neither,,7.860416667,Closed Complete,5/07/2024,27/06/2024,Finance Operations Team,SR_Req_1157410,7
27/06/2024,,1,TRUE,FALSE,Require CSR,"SubTask_0283288, SubTask_0283515",,Awaiting Customer Info,30/07/2024,27/06/2024,Finance Operations Team,SR_Req_1157572,
27/06/2024,18/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0283295,21.09097222,Closed Complete,18/07/2024,27/06/2024,Finance Operations Team,SR_Req_1157585,16
27/06/2024,26/07/2024,1,TRUE,TRUE,Require Both,"SubTask_0283311, SubTask_0283312, SubTask_0283518",29.10277778,Closed Complete,26/07/2024,27/06/2024,Finance Operations Team,SR_Req_1157648,22
27/06/2024,26/07/2024,1,FALSE,FALSE,Require Neither,,28.64652778,Closed Complete,26/07/2024,27/06/2024,Finance Operations Team,SR_Req_1157746,22
27/06/2024,18/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0283319,20.88819444,Closed Complete,18/07/2024,27/06/2024,Finance Operations Team,SR_Req_1157773,16
27/06/2024,9/07/2024,1,FALSE,FALSE,Require Neither,,11.56944444,Closed Complete,9/07/2024,27/06/2024,Finance Operations Team,SR_Req_1157776,9
28/06/2024,10/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0283349,12.02013889,Closed Complete,10/07/2024,28/06/2024,Finance Operations Team,SR_Req_1157858,9
28/06/2024,8/07/2024,1,FALSE,FALSE,Require Neither,,9.923611111,Closed Complete,8/07/2024,28/06/2024,Finance Operations Team,SR_Req_1157904,7
28/06/2024,28/06/2024,1,TRUE,FALSE,Require CSR,SubTask_0283390,0.2125,Closed Skipped,28/06/2024,28/06/2024,Procurement Operations Team,SR_Req_1157940,1
28/06/2024,12/07/2024,1,FALSE,FALSE,Require Neither,,14.0375,Closed Complete,12/07/2024,28/06/2024,Finance Operations Team,SR_Req_1157947,11
28/06/2024,29/07/2024,1,FALSE,FALSE,Require Neither,,31.23819444,Closed Complete,29/07/2024,28/06/2024,Finance Operations Team,SR_Req_1157972,22
28/06/2024,22/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0283441,24.1375,Closed Complete,22/07/2024,28/06/2024,Finance Operations Team,SR_Req_1158146,17
28/06/2024,29/07/2024,1,FALSE,FALSE,Require Neither,,30.98819444,Closed Complete,29/07/2024,28/06/2024,Finance Operations Team,SR_Req_1158252,22
28/06/2024,16/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0283490,17.59513889,Closed Incomplete,16/07/2024,28/06/2024,Procurement Operations Team,SR_Req_1158847,13
1/07/2024,26/07/2024,1,FALSE,FALSE,Require Neither,,25.39444444,Closed Complete,26/07/2024,1/07/2024,Finance Operations Team,SR_Req_1159960,20
1/07/2024,18/07/2024,1,FALSE,FALSE,Require Neither,,17.29513889,Closed Complete,18/07/2024,1/07/2024,Finance Operations Team,SR_Req_1160082,14
1/07/2024,5/07/2024,1,TRUE,TRUE,Require Both,"SubTask_0283557, SubTask_0283558",3.933333333,Closed Complete,5/07/2024,1/07/2024,Finance Operations Team,SR_Req_1160093,5
1/07/2024,8/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0283571,6.913888889,Closed Complete,8/07/2024,1/07/2024,Finance Operations Team,SR_Req_1160112,6
1/07/2024,5/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0283574,3.920138889,Closed Complete,5/07/2024,1/07/2024,Finance Operations Team,SR_Req_1160120,5
1/07/2024,18/07/2024,1,TRUE,TRUE,Require Both,"SubTask_0283611, SubTask_0283612",17.18541667,Closed Complete,18/07/2024,1/07/2024,Finance Operations Team,SR_Req_1160285,14
2/07/2024,2/07/2024,1,FALSE,FALSE,Require Neither,,0.011805556,Closed Complete,2/07/2024,2/07/2024,Procurement Operations Team,SR_Req_1160853,1
2/07/2024,12/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0283715,10.12222222,Closed Complete,12/07/2024,2/07/2024,Finance Operations Team,SR_Req_1160863,9
2/07/2024,5/07/2024,1,FALSE,FALSE,Require Neither,,2.940277778,Closed Complete,5/07/2024,2/07/2024,Finance Operations Team,SR_Req_1160864,4
2/07/2024,10/07/2024,1,FALSE,FALSE,Require Neither,,7.961111111,Closed Complete,10/07/2024,2/07/2024,Finance Operations Team,SR_Req_1160938,7
2/07/2024,16/07/2024,1,FALSE,TRUE,Require OH&S,SubTask_0283734,14.00902778,Closed Incomplete,16/07/2024,2/07/2024,Procurement Operations Team,SR_Req_1161006,11
2/07/2024,10/07/2024,1,FALSE,FALSE,Require Neither,,7.870833333,Closed Complete,10/07/2024,2/07/2024,Finance Operations Team,SR_Req_1161118,7
2/07/2024,5/07/2024,1,FALSE,FALSE,Require Neither,,2.979166667,Closed Complete,5/07/2024,2/07/2024,Procurement Operations Team,SR_Req_1161357,4
3/07/2024,10/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0283914,7.28125,Closed Complete,10/07/2024,3/07/2024,Finance Operations Team,SR_Req_1161582,6
3/07/2024,16/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0283932,13.23819444,Closed Incomplete,16/07/2024,3/07/2024,Procurement Operations Team,SR_Req_1161635,10
3/07/2024,,1,TRUE,TRUE,Require Both,"SubTask_0283956, SubTask_0283957",,Awaiting Customer Info,17/07/2024,3/07/2024,Finance Operations Team,SR_Req_1161753,
4/07/2024,4/07/2024,1,FALSE,FALSE,Require Neither,,0.020833333,Closed Incomplete,4/07/2024,4/07/2024,Procurement Operations Team,SR_Req_1162245,1
4/07/2024,11/07/2024,1,TRUE,FALSE,Require CSR,"SubTask_0284078, SubTask_0284340",7.2625,Closed Complete,11/07/2024,4/07/2024,Finance Operations Team,SR_Req_1162313,6
4/07/2024,5/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0284092,0.89375,Closed Complete,5/07/2024,4/07/2024,Finance Operations Team,SR_Req_1162364,2
4/07/2024,29/07/2024,1,TRUE,TRUE,Require Both,"SubTask_0284114, SubTask_0284115",25.09236111,Closed Incomplete,29/07/2024,4/07/2024,Procurement Operations Team,SR_Req_1162533,18
5/07/2024,30/07/2024,1,FALSE,FALSE,Require Neither,,25.58680556,Closed Incomplete,30/07/2024,5/07/2024,Finance Operations Team,SR_Req_1162817,18
5/07/2024,29/07/2024,1,TRUE,TRUE,Require Both,"SubTask_0284245, SubTask_0284246, SubTask_0284348",24.19236111,Closed Complete,29/07/2024,5/07/2024,Finance Operations Team,SR_Req_1162996,17
5/07/2024,18/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0284302,13.01666667,Closed Complete,18/07/2024,5/07/2024,Finance Operations Team,SR_Req_1163267,10
5/07/2024,9/08/2024,1,FALSE,FALSE,Require Neither,,35.02708333,Closed Incomplete,9/08/2024,5/07/2024,Finance Operations Team,SR_Req_1163319,26
6/07/2024,10/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0284310,4.013194444,Closed Skipped,10/07/2024,6/07/2024,Procurement Operations Team,SR_Req_1163391,3
6/07/2024,8/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0284311,0.572916667,Closed Skipped,8/07/2024,6/07/2024,Procurement Operations Team,SR_Req_1163443,1
7/07/2024,18/07/2024,1,FALSE,FALSE,Require Neither,,11.09791667,Closed Complete,18/07/2024,7/07/2024,Finance Operations Team,SR_Req_1163450,9
7/07/2024,10/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0284312,2.654861111,Closed Complete,10/07/2024,7/07/2024,Finance Operations Team,SR_Req_1163456,3
8/07/2024,22/07/2024,1,TRUE,TRUE,Require Both,"SubTask_0284426, SubTask_0284427",14.16180556,Closed Skipped,22/07/2024,8/07/2024,Procurement Operations Team,SR_Req_1163795,11
8/07/2024,18/07/2024,1,FALSE,TRUE,Require OH&S,SubTask_0284456,10.14027778,Closed Complete,18/07/2024,8/07/2024,Finance Operations Team,SR_Req_1163917,9
9/07/2024,29/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0284582,20.28263889,Closed Complete,29/07/2024,9/07/2024,Finance Operations Team,SR_Req_1164328,15
9/07/2024,18/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0284586,9.276388889,Closed Complete,18/07/2024,9/07/2024,Finance Operations Team,SR_Req_1164354,8
9/07/2024,11/07/2024,1,FALSE,FALSE,Require Neither,,2.251388889,Closed Complete,11/07/2024,9/07/2024,Finance Operations Team,SR_Req_1164358,3
9/07/2024,9/07/2024,1,FALSE,FALSE,Require Neither,,0.104861111,Closed Skipped,9/07/2024,9/07/2024,Procurement Operations Team,SR_Req_1164442,1
9/07/2024,25/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0284625,15.98819444,Closed Complete,25/07/2024,9/07/2024,Finance Operations Team,SR_Req_1164521,13
9/07/2024,9/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0284633,0.035416667,Closed Skipped,9/07/2024,9/07/2024,Procurement Operations Team,SR_Req_1164635,1
9/07/2024,18/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0284635,9.129861111,Closed Complete,18/07/2024,9/07/2024,Finance Operations Team,SR_Req_1164655,8
9/07/2024,18/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0284666,9.032638889,Closed Complete,18/07/2024,9/07/2024,Finance Operations Team,SR_Req_1164764,8
9/07/2024,30/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0284675,20.98055556,Closed Complete,30/07/2024,9/07/2024,Finance Operations Team,SR_Req_1164824,16
10/07/2024,30/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0284806,20.15138889,Closed Complete,30/07/2024,10/07/2024,Finance Operations Team,SR_Req_1165264,15
10/07/2024,12/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0284830,2.003472222,Closed Incomplete,12/07/2024,10/07/2024,Procurement Operations Team,SR_Req_1165324,3
10/07/2024,1/08/2024,1,TRUE,FALSE,Require CSR,SubTask_0284841,21.91666667,Closed Complete,1/08/2024,10/07/2024,Finance Operations Team,SR_Req_1165494,17
11/07/2024,,1,TRUE,FALSE,Require CSR,SubTask_0284864,,Awaiting Customer Info,16/08/2024,11/07/2024,Procurement Operations Team,SR_Req_1165702,
11/07/2024,18/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0284942,7.123611111,Closed Skipped,18/07/2024,11/07/2024,Procurement Operations Team,SR_Req_1166000,6
12/07/2024,15/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0285049,3.255555556,Closed Complete,15/07/2024,12/07/2024,Finance Operations Team,SR_Req_1166397,2
12/07/2024,26/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0285092,14.16041667,Closed Incomplete,26/07/2024,12/07/2024,Procurement Operations Team,SR_Req_1166544,11
12/07/2024,25/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0285142,12.76597222,Closed Complete,25/07/2024,12/07/2024,Finance Operations Team,SR_Req_1166831,10
12/07/2024,23/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0285156,10.66111111,Closed Complete,23/07/2024,12/07/2024,Finance Operations Team,SR_Req_1167027,8
12/07/2024,18/07/2024,1,TRUE,FALSE,Require CSR,SubTask_0285157,5.834722222,Closed Complete,18/07/2024,12/07/2024,Finance Operations Team,SR_Req_1167032,5
13/07/2024,12/08/2024,1,FALSE,FALSE,Require Neither,,29.97847222,Closed Complete,12/08/2024,13/07/2024,Finance Operations Team,SR_Req_1167060,21
