sys_created_on,opened_at,closed_at,Assigned to,assignment_group,business_duration,Closed_by,number,Opened_by,Request,state,sys_updated_on,approval,Working_Turn_Around_Days
15/07/2024,15/07/2024,16/07/2024,Procurement Specialist #3,Procurement Operations Team,10.7,Procurement Specialist #3,SubTask_0285268,,SR_Req_1167531,Closed Complete,16/07/2024,Not Yet Requested,2
15/07/2024,15/07/2024,16/07/2024,Procurement Specialist #3,Procurement Operations Team,10.81666667,Procurement Specialist #3,SubTask_0285286,,SR_Req_1167547,Closed Complete,16/07/2024,Not Yet Requested,2
15/07/2024,15/07/2024,17/07/2024,Procurement Specialist #5,Procurement Operations Team,13.91666667,Procurement Specialist #5,SubTask_0285363,,SR_Req_1167844,Closed Complete,17/07/2024,Not Yet Requested,3
15/07/2024,15/07/2024,15/07/2024,Procurement Specialist #3,Procurement Operations Team,0.7,Procurement Specialist #3,SubTask_0285366,Procurement Specialist #3,SR_Req_1149252,Closed Complete,15/07/2024,Not Yet Requested,1
16/07/2024,16/07/2024,17/07/2024,Procurement Specialist #5,Procurement Operations Team,12.11666667,Procurement Specialist #5,SubTask_0285475,,SR_Req_1168317,Closed Complete,17/07/2024,Not Yet Requested,2
16/07/2024,16/07/2024,17/07/2024,Procurement Specialist #5,Procurement Operations Team,2.966666667,Procurement Specialist #5,SubTask_0285566,,SR_Req_1168839,Closed Complete,17/07/2024,Not Yet Requested,2
16/07/2024,16/07/2024,17/07/2024,Procurement Specialist #5,Procurement Operations Team,3.216666667,Procurement Specialist #5,SubTask_0285567,,SR_Req_1168840,Closed Complete,17/07/2024,Not Yet Requested,2
17/07/2024,17/07/2024,25/07/2024,Procurement Specialist #5,Procurement Operations Team,67.51666667,Procurement Specialist #5,SubTask_0285570,,SR_Req_1168943,Closed Complete,25/07/2024,Not Yet Requested,7
17/07/2024,17/07/2024,29/07/2024,Procurement Specialist #5,Procurement Operations Team,81.35,Procurement Specialist #5,SubTask_0285634,,SR_Req_1169181,Closed Complete,29/07/2024,Not Yet Requested,9
17/07/2024,17/07/2024,2/08/2024,HR Officer #4,OH&S Team,122.1,Procurement Specialist #5,SubTask_0285635,,SR_Req_1169181,Closed Complete,2/08/2024,Rejected,13
17/07/2024,17/07/2024,,HR Officer #1,OH&S Team,,,SubTask_0285638,,SR_Req_1169205,Open,19/07/2024,Requested,
17/07/2024,17/07/2024,18/07/2024,Procurement Specialist #5,Procurement Operations Team,9.616666667,Procurement Specialist #5,SubTask_0285637,,SR_Req_1169205,Closed Complete,18/07/2024,Not Yet Requested,2
17/07/2024,17/07/2024,17/07/2024,Procurement Specialist #5,Procurement Operations Team,0.2,Procurement Specialist #5,SubTask_0285643,,SR_Req_1169260,Closed Complete,17/07/2024,Not Yet Requested,1
17/07/2024,17/07/2024,18/07/2024,Procurement Specialist #5,Procurement Operations Team,9.433333333,Procurement Specialist #5,SubTask_0285755,,SR_Req_1169688,Closed Complete,18/07/2024,Not Yet Requested,2
17/07/2024,17/07/2024,22/07/2024,Procurement Specialist #5,Procurement Operations Team,4.533333333,Procurement Specialist #5,SubTask_0285758,,SR_Req_1169752,Closed Complete,22/07/2024,Not Yet Requested,4
18/07/2024,18/07/2024,19/07/2024,Procurement Specialist #5,Procurement Operations Team,12.23333333,Procurement Specialist #5,SubTask_0285774,,SR_Req_1169806,Closed Complete,19/07/2024,Not Yet Requested,2
18/07/2024,18/07/2024,25/07/2024,HR Officer #1,OH&S Team,56.33333333,HR Officer #1,SubTask_0285775,,SR_Req_1169806,Closed Complete,25/07/2024,Approved,6
18/07/2024,18/07/2024,18/07/2024,Procurement Specialist #5,Procurement Operations Team,2.766666667,Procurement Specialist #5,SubTask_0285874,,SR_Req_1170206,Closed Complete,18/07/2024,Not Yet Requested,1
19/07/2024,19/07/2024,24/07/2024,Category Manager #6,Category Management Team,3.616666667,Category Manager #6,SubTask_0286093,Procurement Specialist #5,SR_Req_1169806,Closed Complete,24/07/2024,Not Yet Requested,4
19/07/2024,19/07/2024,19/07/2024,Procurement Specialist #5,Procurement Operations Team,0.833333333,Procurement Specialist #5,SubTask_0286118,,SR_Req_1170988,Closed Complete,19/07/2024,Not Yet Requested,1
19/07/2024,19/07/2024,19/07/2024,Procurement Specialist #5,Procurement Operations Team,0.716666667,Procurement Specialist #5,SubTask_0286157,,SR_Req_1171168,Closed Complete,19/07/2024,Not Yet Requested,1
21/07/2024,21/07/2024,,HR Officer #6,OH&S Team,,,SubTask_0286199,,SR_Req_1172945,Open,22/07/2024,Approved,
21/07/2024,21/07/2024,22/07/2024,Procurement Specialist #5,Procurement Operations Team,7.616666667,Procurement Specialist #5,SubTask_0286198,,SR_Req_1172945,Closed Complete,22/07/2024,Not Yet Requested,1
22/07/2024,22/07/2024,,,OH&S Team,,,SubTask_0286291,,SR_Req_1173452,Open,5/08/2024,Rejected,
22/07/2024,22/07/2024,23/07/2024,Procurement Specialist #5,Procurement Operations Team,9.033333333,Procurement Specialist #5,SubTask_0286337,,SR_Req_1173734,Closed Complete,23/07/2024,Not Yet Requested,2
22/07/2024,22/07/2024,24/07/2024,Procurement Specialist #3,Procurement Operations Team,11.43333333,Procurement Specialist #3,SubTask_0286356,,SR_Req_1173938,Closed Complete,24/07/2024,Not Yet Requested,3
23/07/2024,23/07/2024,31/07/2024,Procurement Specialist #3,Procurement Operations Team,65.41666667,Procurement Specialist #3,SubTask_0286375,,SR_Req_1173957,Closed Complete,31/07/2024,Not Yet Requested,7
23/07/2024,23/07/2024,23/07/2024,Procurement Specialist #5,Procurement Operations Team,4.45,Procurement Specialist #5,SubTask_0286460,,SR_Req_1174166,Closed Complete,23/07/2024,Not Yet Requested,1
23/07/2024,23/07/2024,24/07/2024,Procurement Specialist #3,Procurement Operations Team,3.3,Procurement Specialist #3,SubTask_0286622,,SR_Req_1174706,Closed Complete,24/07/2024,Not Yet Requested,2
24/07/2024,24/07/2024,25/07/2024,Procurement Specialist #3,Procurement Operations Team,11.61666667,Procurement Specialist #3,SubTask_0286636,,SR_Req_1174848,Closed Complete,25/07/2024,Not Yet Requested,2
24/07/2024,24/07/2024,24/07/2024,Procurement Specialist #5,Procurement Operations Team,4.2,Procurement Specialist #5,SubTask_0286686,,SR_Req_1175042,Closed Complete,24/07/2024,Not Yet Requested,1
24/07/2024,24/07/2024,,HR Officer #4,OH&S Team,,,SubTask_0286742,,SR_Req_1175434,Waiting for Other,25/07/2024,Approved,
24/07/2024,24/07/2024,29/07/2024,Procurement Specialist #5,Procurement Operations Team,3.933333333,Procurement Specialist #5,SubTask_0286741,,SR_Req_1175434,Closed Complete,29/07/2024,Not Yet Requested,4
24/07/2024,24/07/2024,25/07/2024,Category Manager #2,Category Management Team,9.55,Procurement Specialist #5,SubTask_0286759,Procurement Specialist #5,SR_Req_1168935,Closed Complete,25/07/2024,Not Yet Requested,2
25/07/2024,25/07/2024,25/07/2024,Procurement Specialist #5,Procurement Operations Team,3.666666667,Procurement Specialist #5,SubTask_0286849,,SR_Req_1175928,Closed Complete,25/07/2024,Not Yet Requested,1
25/07/2024,25/07/2024,25/07/2024,Procurement Specialist #5,Procurement Operations Team,2.7,Procurement Specialist #5,SubTask_0286857,,SR_Req_1175988,Closed Complete,25/07/2024,Not Yet Requested,1
26/07/2024,26/07/2024,29/07/2024,Procurement Specialist #5,Procurement Operations Team,12,Procurement Specialist #5,SubTask_0287007,,SR_Req_1176668,Closed Complete,29/07/2024,Not Yet Requested,2
26/07/2024,26/07/2024,19/08/2024,HR Officer #6,OH&S Team,160.3333333,HR Officer #6,SubTask_0287008,,SR_Req_1176668,Closed Complete,19/08/2024,Approved,17
26/07/2024,26/07/2024,29/07/2024,Procurement Specialist #5,Procurement Operations Team,8.5,Procurement Specialist #5,SubTask_0287026,,SR_Req_1176743,Closed Complete,29/07/2024,Not Yet Requested,2
29/07/2024,29/07/2024,30/07/2024,Procurement Specialist #5,Procurement Operations Team,4.716666667,Procurement Specialist #5,SubTask_0287297,,SR_Req_1178434,Closed Complete,30/07/2024,Not Yet Requested,2
29/07/2024,29/07/2024,1/08/2024,Procurement Specialist #5,Procurement Operations Team,2.8,Procurement Specialist #5,SubTask_0287307,,SR_Req_1178479,Closed Complete,1/08/2024,Not Yet Requested,4
30/07/2024,30/07/2024,6/08/2024,Procurement Specialist #5,Procurement Operations Team,56.3,Procurement Specialist #5,SubTask_0287311,,SR_Req_1178515,Closed Complete,6/08/2024,Not Yet Requested,6
30/07/2024,30/07/2024,1/08/2024,Procurement Specialist #5,Procurement Operations Team,17.61666667,Procurement Specialist #5,SubTask_0287518,,SR_Req_1179228,Closed Complete,1/08/2024,Not Yet Requested,3
31/07/2024,31/07/2024,1/08/2024,Procurement Specialist #5,Procurement Operations Team,11.08333333,Procurement Specialist #5,SubTask_0287598,,SR_Req_1179428,Closed Complete,1/08/2024,Not Yet Requested,2
31/07/2024,31/07/2024,2/08/2024,Procurement Specialist #3,Procurement Operations Team,23.81666667,Procurement Specialist #3,SubTask_0287604,,SR_Req_1179441,Closed Complete,2/08/2024,Not Yet Requested,3
31/07/2024,31/07/2024,2/08/2024,Procurement Specialist #3,Procurement Operations Team,18,Procurement Specialist #3,SubTask_0287748,,SR_Req_1179907,Closed Complete,2/08/2024,Not Yet Requested,3
31/07/2024,31/07/2024,5/08/2024,Procurement Specialist #3,Procurement Operations Team,23.4,Procurement Specialist #3,SubTask_0287754,,SR_Req_1179955,Closed Complete,5/08/2024,Not Yet Requested,4
31/07/2024,31/07/2024,2/08/2024,Procurement Specialist #5,Procurement Operations Team,16.11666667,Procurement Specialist #5,SubTask_0287755,,SR_Req_1179963,Closed Complete,2/08/2024,Not Yet Requested,3
31/07/2024,31/07/2024,12/08/2024,HR Officer #4,OH&S Team,74.51666667,HR Officer #4,SubTask_0287756,,SR_Req_1179963,Closed Complete,12/08/2024,Rejected,9
31/07/2024,31/07/2024,2/08/2024,Procurement Specialist #3,Procurement Operations Team,18.16666667,Procurement Specialist #3,SubTask_0287758,,SR_Req_1179967,Closed Complete,2/08/2024,Not Yet Requested,3
1/08/2024,1/08/2024,2/08/2024,Procurement Specialist #5,Procurement Operations Team,10.11666667,Procurement Specialist #5,SubTask_0287883,,SR_Req_1180435,Closed Complete,2/08/2024,Not Yet Requested,2
1/08/2024,1/08/2024,7/08/2024,Procurement Specialist #3,Procurement Operations Team,15.36666667,Procurement Specialist #3,SubTask_0287925,,SR_Req_1180562,Closed Complete,7/08/2024,Not Yet Requested,5
1/08/2024,1/08/2024,5/08/2024,Procurement Specialist #5,Procurement Operations Team,15.16666667,Procurement Specialist #5,SubTask_0287933,,SR_Req_1180614,Closed Complete,5/08/2024,Not Yet Requested,3
1/08/2024,1/08/2024,2/08/2024,Procurement Specialist #3,Procurement Operations Team,7.35,Procurement Specialist #3,SubTask_0287953,,SR_Req_1180693,Closed Complete,2/08/2024,Not Yet Requested,2
2/08/2024,2/08/2024,5/08/2024,Procurement Specialist #3,Procurement Operations Team,3.2,Procurement Specialist #3,SubTask_0288106,,SR_Req_1181315,Closed Complete,5/08/2024,Not Yet Requested,2
2/08/2024,2/08/2024,5/08/2024,Procurement Specialist #5,Procurement Operations Team,3.416666667,Procurement Specialist #5,SubTask_0288108,,SR_Req_1181320,Closed Complete,5/08/2024,Not Yet Requested,2
5/08/2024,5/08/2024,5/08/2024,Procurement Specialist #3,Procurement Operations Team,3.733333333,Procurement Specialist #3,SubTask_0288118,,SR_Req_1181478,Closed Complete,5/08/2024,Not Yet Requested,1
5/08/2024,5/08/2024,5/08/2024,Procurement Specialist #3,Procurement Operations Team,0.35,Procurement Specialist #3,SubTask_0288128,,SR_Req_1181493,Closed Complete,5/08/2024,Not Yet Requested,1
5/08/2024,5/08/2024,5/08/2024,Procurement Specialist #3,Procurement Operations Team,0.583333333,Procurement Specialist #3,SubTask_0288197,,SR_Req_1181736,Closed Complete,5/08/2024,Not Yet Requested,1
5/08/2024,5/08/2024,,HR Officer #6,OH&S Team,,,SubTask_0288302,,SR_Req_1182108,Open,6/08/2024,Rejected,
5/08/2024,5/08/2024,7/08/2024,Procurement Specialist #3,Procurement Operations Team,14.23333333,Procurement Specialist #3,SubTask_0288301,,SR_Req_1182108,Closed Complete,7/08/2024,Not Yet Requested,3
5/08/2024,5/08/2024,6/08/2024,Procurement Specialist #5,Procurement Operations Team,7.483333333,Procurement Specialist #5,SubTask_0288308,,SR_Req_1182144,Closed Complete,6/08/2024,Not Yet Requested,2
6/08/2024,6/08/2024,7/08/2024,Procurement Specialist #3,Procurement Operations Team,6.833333333,Procurement Specialist #3,SubTask_0288405,,SR_Req_1182620,Closed Complete,7/08/2024,Not Yet Requested,2
6/08/2024,6/08/2024,6/08/2024,Procurement Specialist #5,Procurement Operations Team,0.233333333,Procurement Specialist #5,SubTask_0288407,,SR_Req_1182641,Closed Complete,6/08/2024,Not Yet Requested,1
6/08/2024,6/08/2024,7/08/2024,Procurement Specialist #3,Procurement Operations Team,5.216666667,Procurement Specialist #3,SubTask_0288483,,SR_Req_1182733,Closed Complete,7/08/2024,Not Yet Requested,2
6/08/2024,6/08/2024,7/08/2024,Procurement Specialist #3,Procurement Operations Team,3.3,Procurement Specialist #3,SubTask_0288508,,SR_Req_1182833,Closed Complete,7/08/2024,Not Yet Requested,2
6/08/2024,6/08/2024,7/08/2024,Procurement Specialist #3,Procurement Operations Team,2.883333333,Procurement Specialist #3,SubTask_0288514,,SR_Req_1182922,Closed Complete,7/08/2024,Not Yet Requested,2
6/08/2024,6/08/2024,7/08/2024,HR Officer #6,OH&S Team,2.966666667,Procurement Specialist #3,SubTask_0288516,,SR_Req_1182981,Closed Complete,7/08/2024,Approved,2
7/08/2024,7/08/2024,7/08/2024,Procurement Specialist #3,Procurement Operations Team,0.233333333,Procurement Specialist #3,SubTask_0288555,,SR_Req_1183132,Closed Complete,7/08/2024,Not Yet Requested,1
7/08/2024,7/08/2024,7/08/2024,Procurement Specialist #3,Procurement Operations Team,0.566666667,Procurement Specialist #3,SubTask_0288592,,SR_Req_1183416,Closed Complete,7/08/2024,Not Yet Requested,1
7/08/2024,7/08/2024,,Procurement Specialist #3,Procurement Operations Team,,,SubTask_0288599,Procurement Specialist #3,SR_Req_1182839,Waiting for customer information,14/08/2024,Not Yet Requested,
7/08/2024,7/08/2024,7/08/2024,Category Manager #1,Category Management Team,0.25,Procurement Specialist #5,SubTask_0288619,Procurement Specialist #5,SR_Req_1180614,Closed Complete,7/08/2024,Not Yet Requested,1
8/08/2024,8/08/2024,8/08/2024,Procurement Specialist #5,Procurement Operations Team,6.466666667,Procurement Specialist #5,SubTask_0288655,,SR_Req_1183686,Closed Complete,8/08/2024,Not Yet Requested,1
8/08/2024,8/08/2024,8/08/2024,Procurement Specialist #5,Procurement Operations Team,0.35,Procurement Specialist #5,SubTask_0288801,,SR_Req_1184075,Closed Complete,8/08/2024,Not Yet Requested,1
8/08/2024,8/08/2024,,,OH&S Team,,,SubTask_0288855,,SR_Req_1184413,Open,9/08/2024,Approved,
8/08/2024,8/08/2024,9/08/2024,Procurement Specialist #5,Procurement Operations Team,4.05,Procurement Specialist #5,SubTask_0288856,,SR_Req_1184422,Closed Complete,9/08/2024,Not Yet Requested,2
10/08/2024,10/08/2024,12/08/2024,Procurement Specialist #5,Procurement Operations Team,5.75,Procurement Specialist #5,SubTask_0289021,,SR_Req_1185123,Closed Complete,12/08/2024,Not Yet Requested,1
12/08/2024,12/08/2024,12/08/2024,Procurement Specialist #5,Procurement Operations Team,0.516666667,Procurement Specialist #5,SubTask_0289148,,SR_Req_1185533,Closed Complete,12/08/2024,Not Yet Requested,1
13/08/2024,13/08/2024,14/08/2024,Procurement Specialist #5,Procurement Operations Team,12.05,Procurement Specialist #5,SubTask_0289411,,SR_Req_1186333,Closed Complete,14/08/2024,Not Yet Requested,2
13/08/2024,13/08/2024,13/08/2024,Procurement Specialist #5,Procurement Operations Team,0.55,Procurement Specialist #5,SubTask_0289413,,SR_Req_1186350,Closed Complete,13/08/2024,Not Yet Requested,1
13/08/2024,13/08/2024,15/08/2024,Category Manager #3,Category Management Team,21.66666667,Category Manager #3,SubTask_0289443,Procurement Specialist #5,SR_Req_1184403,Closed Complete,15/08/2024,Not Yet Requested,3
13/08/2024,13/08/2024,,Procurement Specialist #5,Procurement Operations Team,,,SubTask_0289450,,SR_Req_1186508,Open,14/08/2024,Not Yet Requested,
13/08/2024,13/08/2024,14/08/2024,Procurement Specialist #5,Procurement Operations Team,6.1,Procurement Specialist #5,SubTask_0289451,,SR_Req_1186518,Closed Complete,14/08/2024,Not Yet Requested,2
13/08/2024,13/08/2024,14/08/2024,Procurement Specialist #5,Procurement Operations Team,7.4,Procurement Specialist #5,SubTask_0289475,,SR_Req_1186658,Closed Complete,14/08/2024,Not Yet Requested,2
14/08/2024,14/08/2024,14/08/2024,HR Officer #1,OH&S Team,2.483333333,HR Officer #1,SubTask_0289477,,SR_Req_1186705,Closed Complete,14/08/2024,Approved,1
14/08/2024,14/08/2024,14/08/2024,Procurement Specialist #5,Procurement Operations Team,3.8,Procurement Specialist #5,SubTask_0289476,,SR_Req_1186705,Closed Complete,14/08/2024,Not Yet Requested,1
14/08/2024,14/08/2024,16/08/2024,Procurement Specialist #5,Procurement Operations Team,0,Procurement Specialist #5,SubTask_0289545,,SR_Req_1186832,Closed Complete,16/08/2024,Not Yet Requested,3
14/08/2024,14/08/2024,19/08/2024,HR Officer #1,OH&S Team,11.7,HR Officer #1,SubTask_0289546,,SR_Req_1186832,Closed Complete,19/08/2024,Approved,4
14/08/2024,14/08/2024,14/08/2024,Procurement Specialist #5,Procurement Operations Team,3.8,Procurement Specialist #5,SubTask_0289547,,SR_Req_1186834,Closed Complete,14/08/2024,Not Yet Requested,1
14/08/2024,14/08/2024,,Category Manager #6,Category Management Team,,,SubTask_0289611,Procurement Specialist #5,SR_Req_1186508,Open,14/08/2024,Not Yet Requested,
14/08/2024,14/08/2024,14/08/2024,Procurement Specialist #5,Procurement Operations Team,0.266666667,Procurement Specialist #5,SubTask_0289629,,SR_Req_1187266,Closed Complete,14/08/2024,Not Yet Requested,1
14/08/2024,14/08/2024,16/08/2024,Procurement Specialist #5,Procurement Operations Team,18.31666667,Procurement Specialist #5,SubTask_0289646,,SR_Req_1187357,Closed Complete,16/08/2024,Not Yet Requested,3
15/08/2024,15/08/2024,16/08/2024,Procurement Specialist #5,Procurement Operations Team,17.75,Procurement Specialist #5,SubTask_0289653,,SR_Req_1187476,Closed Complete,16/08/2024,Not Yet Requested,2
15/08/2024,15/08/2024,15/08/2024,Procurement Specialist #5,Procurement Operations Team,2.5,Procurement Specialist #5,SubTask_0289732,,SR_Req_1187734,Closed Complete,15/08/2024,Not Yet Requested,1
15/08/2024,15/08/2024,15/08/2024,Procurement Specialist #5,Procurement Operations Team,2.116666667,Procurement Specialist #5,SubTask_0289739,,SR_Req_1187779,Closed Complete,15/08/2024,Not Yet Requested,1
16/08/2024,16/08/2024,,,Procurement Operations Team,,,SubTask_0289905,,SR_Req_1188793,Open,16/08/2024,Not Yet Requested,
16/08/2024,16/08/2024,16/08/2024,Procurement Specialist #5,Procurement Operations Team,0.1,Procurement Specialist #5,SubTask_0290055,,SR_Req_1189129,Closed Complete,16/08/2024,Not Yet Requested,1
16/08/2024,16/08/2024,20/08/2024,Category Manager #2,Category Management Team,12.51666667,Procurement Specialist #5,SubTask_0290102,Procurement Specialist #5,SR_Req_1187476,Closed Complete,20/08/2024,Not Yet Requested,3
